AggStep,ClientIndex,ExecutionTimeSeconds
969,7,5.042907
969,5,4.682888
969,8,3.597146
970,4,4.519335
970,9,2.744213
970,2,3.349637
970,6,2.862977
970,1,3.164813
970,3,3.548154
970,0,2.509181
970,7,5.033961
971,5,4.669723
971,8,3.598432
971,4,4.487081
971,9,2.726883
971,2,3.353949
971,6,2.870221
971,1,3.169312
971,3,3.560089
972,0,2.515510
972,7,5.024404
972,5,4.678571
972,8,3.582577
972,4,4.471280
972,9,2.731748
972,2,3.350432
972,6,2.865140
973,1,3.165489
973,3,3.553869
973,0,2.517431
973,7,5.044922
973,5,4.667109
973,8,3.550798
973,4,4.418341
973,9,2.698396
974,2,3.311060
974,6,2.832513
974,1,3.148152
974,3,3.538075
974,0,2.516541
974,7,5.054616
974,5,4.685042
974,8,3.582436
975,4,4.478560
975,9,2.723440
975,2,3.325469
975,6,2.848193
975,1,3.151610
975,3,3.547309
975,0,2.512874
975,7,5.046549
976,5,4.684926
976,8,3.591694
976,4,4.472852
976,9,2.723078
976,2,3.331220
976,6,2.856621
976,1,3.152548
976,3,3.549927
977,0,2.503068
977,7,5.031993
977,5,4.671045
977,8,3.588130
977,4,4.467876
977,9,2.723409
977,2,3.336321
977,6,2.855896
978,1,3.157099
978,3,3.554085
978,0,2.513752
978,7,5.049723
978,5,4.680164
978,8,3.590278
978,4,4.500468
978,9,2.729378
979,2,3.342852
979,6,2.855628
979,1,3.151198
979,3,3.545804
979,0,2.501436
979,7,5.032352
979,5,4.673701
979,8,3.587548
980,4,4.492623
980,9,2.735228
980,2,3.348641
980,6,2.851617
980,1,3.145055
980,3,3.538034
980,0,2.499426
980,7,5.020360
981,5,4.670858
981,8,3.598035
981,4,4.497669
981,9,2.749076
981,2,3.355198
981,6,2.862174
981,1,3.156874
981,3,3.544067
982,0,2.504601
982,7,5.026784
982,5,4.675894
982,8,3.596471
982,4,4.484812
982,9,2.735806
982,2,3.342218
982,6,2.858044
983,1,3.151384
983,3,3.546055
983,0,2.501919
983,7,5.050779
983,5,4.678493
983,8,3.612120
983,4,4.482796
983,9,2.730891
984,2,3.348163
984,6,2.862081
984,1,3.157995
984,3,3.531162
984,0,2.507576
984,7,5.068076
984,5,4.682022
984,8,3.603560
985,4,4.501444
985,9,2.746872
985,2,3.346194
985,6,2.860213
985,1,3.158074
985,3,3.538506
985,0,2.503337
985,7,5.036140
986,5,4.673768
986,8,3.601037
986,4,4.490091
986,9,2.735123
986,2,3.353943
986,6,2.856557
986,1,3.164554
986,3,3.551315
987,0,2.507254
987,7,5.022553
987,5,4.676165
987,8,3.586884
987,4,4.478046
987,9,2.731305
987,2,3.345065
987,6,2.861178
988,1,3.166887
988,3,3.556160
988,0,2.513301
988,7,5.047503
988,5,4.683504
988,8,3.596529
988,4,4.479423
988,9,2.728835
989,2,3.339442
989,6,2.849946
989,1,3.158350
989,3,3.550899
989,0,2.512414
989,7,5.051826
989,5,4.703365
989,8,3.611444
990,4,4.500007
990,9,2.738077
990,2,3.356906
990,6,2.876435
990,1,3.159975
990,3,3.551676
990,0,2.516364
990,7,5.049991
991,5,4.703510
991,8,3.604360
991,4,4.492967
991,9,2.736886
991,2,3.352858
991,6,2.859587
991,1,3.163581
991,3,3.541721
992,0,2.498600
992,7,5.025808
992,5,4.685462
992,8,3.601983
992,4,4.597617
992,9,2.830670
992,2,3.359756
992,6,2.870783
993,1,3.169570
993,3,3.556010
993,0,2.511612
993,7,5.058469
993,5,4.708350
993,8,3.610142
993,4,4.505179
993,9,2.723032
994,2,3.320532
994,6,2.837384
994,1,3.128715
994,3,3.510108
994,0,2.486716
994,7,4.989631
994,5,4.654109
994,8,3.567618
995,4,4.465029
995,9,2.719465
995,2,3.338834
995,6,2.852550
995,1,3.144599
995,3,3.535812
995,0,2.491756
995,7,5.003816
996,5,4.664371
996,8,3.584670
996,4,4.475700
996,9,2.723581
996,2,3.345611
996,6,2.861743
996,1,3.152112
996,3,3.558756
997,0,2.514860
997,7,5.052593
997,5,4.678295
997,8,3.586565
997,4,4.476038
997,9,2.725516
997,2,3.335482
997,6,2.851858
998,1,3.154295
998,3,3.558713
998,0,2.515851
998,7,5.074506
998,5,4.725502
998,8,3.599233
998,4,4.476995
998,9,2.726494
999,2,3.346615
999,6,2.859711
999,1,3.162452
999,3,3.548046
999,0,2.512560
999,7,5.047411
999,5,4.686362
999,8,3.606465
